ID,Mass,Bfld,Type
546305,21376109000.0,5.5668583,Isolated Central
546316,16422927000.0,7.4950523,Isolated Central
546337,17051003000.0,11.758278,Isolated Central
546361,13851343000.0,6.0505686,Isolated Central
546374,12546972000.0,6.7083807,Isolated Central
546394,12159508000.0,9.385537,Isolated Central
546426,11881754000.0,10.750165,Isolated Central
546452,17203182000.0,2.9237823,Isolated Central
546483,10539114000.0,21.077654,Isolated Central
546510,5340010500.0,7.475022,Isolated Central
546535,10895342000.0,8.5804405,Isolated Central
546567,12220435000.0,17.34665,Isolated Central
546586,25018855000.0,10.481322,Isolated Central
546597,5413432000.0,3.6529474,Isolated Central
546636,13509849000.0,12.983456,Isolated Central
546653,17166258000.0,3.0569694,Isolated Central
546709,11139038000.0,6.6990113,Isolated Central
546758,15063779000.0,6.3483434,Isolated Central
546778,10492485000.0,3.446278,Isolated Central
546811,8787982000.0,5.4715314,Isolated Central
546885,7080537600.0,4.5018873,Isolated Central
546944,20464824000.0,5.5250344,Isolated Central
546989,10749947000.0,7.2605376,Isolated Central
547017,20803088000.0,5.4302187,Isolated Central
547038,14150423000.0,7.2295766,Isolated Central
547056,12689470000.0,6.2541513,Isolated Central
547081,14081406000.0,4.48575,Isolated Central
547107,20279255000.0,5.5127444,Isolated Central
547126,12177584000.0,15.700025,Isolated Central
547150,3727499800.0,7.279611,Isolated Central
547211,13684129000.0,8.678796,Isolated Central
547232,21568365000.0,8.227065,Isolated Central
547271,10148197000.0,5.23268,Isolated Central
547290,13276750000.0,12.047642,Isolated Central
547304,14194335000.0,8.4981165,Isolated Central
547375,10457887000.0,11.557161,Isolated Central
547399,16520553000.0,10.391123,Isolated Central
547443,18359940000.0,17.351866,Isolated Central
547493,14369031000.0,20.445469,Isolated Central
547512,14607971000.0,4.0543733,Isolated Central
547527,19196023000.0,14.2380295,Isolated Central
547546,11341696000.0,4.4205737,Isolated Central
547569,7445011500.0,8.007994,Isolated Central
547596,6737380000.0,4.1545544,Isolated Central
547632,14826130000.0,8.516984,Isolated Central
547655,14572870000.0,14.9837265,Isolated Central
547671,8340683000.0,8.156439,Isolated Central
547714,12236596000.0,12.560469,Isolated Central
547767,11743368000.0,3.016809,Isolated Central
547788,18256615000.0,10.060449,Isolated Central
547815,23765514000.0,12.381821,Isolated Central
547830,18139224000.0,7.158857,Isolated Central
547848,11150002000.0,12.701756,Isolated Central
547872,23184065000.0,14.860778,Isolated Central
547892,17728866000.0,12.333221,Isolated Central
547907,19448020000.0,6.6797867,Isolated Central
547924,8517594600.0,5.3923907,Isolated Central
547956,13838280000.0,2.2620473,Isolated Central
547984,16882020000.0,9.4065485,Isolated Central
547998,16230577000.0,4.0825195,Isolated Central
548019,2442211600.0,5.0591874,Isolated Central
548053,24381680000.0,5.9463434,Isolated Central
548058,6867590700.0,15.802464,Isolated Central
548088,15648479000.0,7.4476185,Isolated Central
548129,17125584000.0,13.6934595,Isolated Central
548153,12266324000.0,11.893202,Isolated Central
548208,17627257000.0,5.7409697,Isolated Central
548223,14325695000.0,18.709515,Isolated Central
548267,9651085000.0,2.293706,Isolated Central
548305,17622397000.0,24.135918,Isolated Central
548321,17675360000.0,13.620042,Isolated Central
548369,10380045000.0,9.315093,Isolated Central
548403,11317705000.0,8.831639,Isolated Central
548446,23538643000.0,15.506269,Isolated Central
548458,17549222000.0,3.9914498,Isolated Central
548501,17772544000.0,10.046743,Isolated Central
548520,27218156000.0,10.987084,Isolated Central
548531,12817807000.0,12.333203,Isolated Central
548572,17908447000.0,15.068035,Isolated Central
548590,17855216000.0,9.524501,Isolated Central
548631,8989967000.0,6.9802613,Isolated Central
548675,22688352000.0,7.6859097,Isolated Central
548688,9592929000.0,7.0534263,Isolated Central
548719,20914313000.0,18.754725,Isolated Central
548735,13873863000.0,7.101191,Isolated Central
548756,8046159000.0,9.935578,Isolated Central
548783,15023231000.0,17.648058,Isolated Central
548801,21286207000.0,9.623739,Isolated Central
548808,10835694000.0,3.6553462,Isolated Central
548836,16087071000.0,8.348759,Isolated Central
548855,17843614000.0,4.771005,Isolated Central
548864,16175438000.0,14.335054,Isolated Central
548944,4469549000.0,5.7473364,Isolated Central
548971,16401779000.0,7.715984,Isolated Central
548993,21477171000.0,15.662101,Isolated Central
549006,13148567000.0,4.462124,Isolated Central
549041,6987533000.0,4.0974636,Isolated Central
549066,15425738000.0,8.379871,Isolated Central
549108,14609005000.0,3.159374,Isolated Central
549134,4452579300.0,6.048635,Isolated Central
549173,3528788700.0,3.7072308,Isolated Central
549215,13853157000.0,9.510264,Isolated Central
549236,7081274000.0,5.994537,Isolated Central
549262,13288108000.0,8.648068,Isolated Central
549281,7779171300.0,5.902988,Isolated Central
549311,13663922000.0,10.412531,Isolated Central
549340,14956841000.0,5.250452,Isolated Central
549349,17102193000.0,15.214835,Isolated Central
549364,9777510000.0,11.883533,Isolated Central
549388,19821390000.0,10.783211,Isolated Central
549407,15187262000.0,4.3042545,Isolated Central
549424,21098525000.0,21.875872,Isolated Central
549434,10983723000.0,10.16897,Isolated Central
549467,23013474000.0,6.648138,Isolated Central
549493,16561337000.0,17.785082,Isolated Central
549512,16382794000.0,4.411056,Isolated Central
549534,7246042600.0,5.5592933,Isolated Central
549560,9598112000.0,7.149289,Isolated Central
549583,13636732000.0,4.287112,Isolated Central
549641,20230871000.0,5.810321,Isolated Central
549697,16327728000.0,7.8174534,Isolated Central
549729,4547349500.0,3.3099527,Isolated Central
549760,9834689000.0,5.8518662,Isolated Central
549780,14312298000.0,12.512807,Isolated Central
549796,13281449000.0,8.635365,Isolated Central
549819,9410042000.0,12.907538,Isolated Central
549846,6069708000.0,8.853313,Isolated Central
549879,15651101000.0,7.9526663,Isolated Central
549897,11695684000.0,4.640734,Isolated Central
549920,10357765000.0,18.894815,Isolated Central
549956,12065225000.0,2.629182,Isolated Central
549983,8090355000.0,6.1229286,Isolated Central
550016,7412814000.0,4.431972,Isolated Central
550044,7482578000.0,7.009165,Isolated Central
550071,6445253000.0,9.517523,Isolated Central
550102,13996703000.0,6.681424,Isolated Central
550124,20252010000.0,7.355686,Isolated Central
550145,11970169000.0,2.909034,Isolated Central
550173,4183631000.0,8.501911,Isolated Central
550211,18219241000.0,13.370942,Isolated Central
550229,9616483000.0,7.341777,Isolated Central
550248,19628417000.0,11.237127,Isolated Central
550264,15070919000.0,9.760338,Isolated Central
550281,12882615000.0,4.759921,Isolated Central
550305,12051483000.0,5.735408,Isolated Central
550319,4913974000.0,2.6900334,Isolated Central
550347,4525773000.0,6.3061376,Isolated Central
550400,11409124000.0,9.879081,Isolated Central
550419,17520150000.0,8.221754,Isolated Central
550484,14383638000.0,5.671408,Isolated Central
550510,17707444000.0,16.41232,Isolated Central
550562,12353261000.0,8.301393,Isolated Central
550580,17346116000.0,8.258381,Isolated Central
550596,16677399000.0,10.179942,Isolated Central
550619,3840454000.0,3.0374768,Isolated Central
550654,16623576000.0,17.883802,Isolated Central
550735,21148058000.0,2.0269532,Isolated Central
550746,14837328000.0,4.328525,Isolated Central
550768,15056120000.0,25.411049,Isolated Central
550818,13738134000.0,5.9434114,Isolated Central
550836,21022974000.0,10.0428,Isolated Central
550852,23461499000.0,11.957073,Isolated Central
550898,12122588000.0,14.964723,Isolated Central
550925,15094097000.0,12.274826,Isolated Central
550949,20173453000.0,11.710019,Isolated Central
550967,10821417000.0,4.0846763,Isolated Central
551001,19559893000.0,7.9556065,Isolated Central
551019,12037602000.0,5.005638,Isolated Central
551032,7400100000.0,1.8145908,Isolated Central
551061,10163263000.0,4.5793962,Isolated Central
551091,20458099000.0,9.21708,Isolated Central
551108,10831272000.0,4.4097214,Isolated Central
551127,3611067400.0,2.0452108,Isolated Central
551168,20129720000.0,9.407874,Isolated Central
551181,15342552000.0,5.3588758,Isolated Central
551208,7773382000.0,4.830197,Isolated Central
551235,11626591000.0,7.987712,Isolated Central
551262,9945677000.0,3.0617867,Isolated Central
551293,13717266000.0,9.294802,Isolated Central
551318,24766728000.0,5.754571,Isolated Central
551333,11590874000.0,2.6275098,Isolated Central
551363,7562568700.0,4.481068,Isolated Central
551383,10055446000.0,5.5809917,Isolated Central
551438,18081050000.0,9.954648,Isolated Central
551455,12551123000.0,12.355598,Isolated Central
551478,11743071000.0,13.88047,Isolated Central
551506,10959353000.0,3.2685125,Isolated Central
551570,16325067000.0,12.543098,Isolated Central
551589,17811804000.0,19.271063,Isolated Central
551694,10649882000.0,9.550247,Isolated Central
551727,10595157000.0,5.3191876,Isolated Central
551748,13820686000.0,10.388506,Isolated Central
551774,9152069000.0,12.798725,Isolated Central
551799,5445343000.0,4.8849163,Isolated Central
551821,4214589000.0,5.98203,Isolated Central
551854,18637048000.0,15.26514,Isolated Central
551876,12116719000.0,3.441965,Isolated Central
551919,5164495400.0,3.579117,Isolated Central
551950,9111338000.0,7.3403177,Isolated Central
551981,9108892000.0,5.1260276,Isolated Central
552016,8476612000.0,3.6306803,Isolated Central
552073,9606107000.0,4.5950775,Isolated Central
552100,20617765000.0,16.108318,Isolated Central
552112,8688063000.0,1.5902041,Isolated Central
552144,8292703000.0,9.964555,Isolated Central
552166,9464278000.0,2.3326442,Isolated Central
552183,9877797000.0,11.503635,Isolated Central
552250,15660268000.0,19.201525,Isolated Central
552281,24572748000.0,7.6279035,Isolated Central
552296,28480549000.0,5.317632,Isolated Central
552312,6825241000.0,8.365065,Isolated Central
552338,9175306000.0,3.0682101,Isolated Central
552367,17439070000.0,10.534341,Isolated Central
552377,8697121000.0,9.357322,Isolated Central
552392,7344145000.0,5.049572,Isolated Central
552408,16822305000.0,11.88143,Isolated Central
552431,13385399000.0,4.167149,Isolated Central
552469,20339868000.0,18.54582,Isolated Central
552488,14380451000.0,9.755856,Isolated Central
552509,19117050000.0,12.590998,Isolated Central
552541,23410856000.0,11.51225,Isolated Central
552553,6493880300.0,3.5725152,Isolated Central
552582,16458276000.0,4.3098745,Isolated Central
552606,17164042000.0,14.454263,Isolated Central
552628,18942452000.0,7.0063767,Isolated Central
552643,10642269000.0,6.077513,Isolated Central
552746,5458944500.0,4.8826513,Isolated Central
552765,21249642000.0,4.9807773,Isolated Central
552776,14350358000.0,8.980917,Isolated Central
552798,15525744000.0,22.422085,Isolated Central
552823,8628646000.0,8.201451,Isolated Central
552862,6402901500.0,4.1941175,Isolated Central
552925,13757029000.0,5.722237,Isolated Central
552950,21223570000.0,9.461922,Isolated Central
552953,5140700000.0,2.7744682,Isolated Central
552985,20460706000.0,6.7388797,Isolated Central
552996,7313018400.0,11.379821,Isolated Central
553024,13114092000.0,5.9620347,Isolated Central
553069,14586962000.0,24.774807,Isolated Central
553089,8729810000.0,14.285068,Isolated Central
553111,7235196000.0,5.190053,Isolated Central
553133,14698012000.0,7.5997324,Isolated Central
553143,6099547000.0,2.5461533,Isolated Central
553175,19612060000.0,14.10583,Isolated Central
553193,8363906600.0,4.5411015,Isolated Central
553250,14636336000.0,10.879776,Isolated Central
553272,8193274000.0,6.80759,Isolated Central
553301,7650351000.0,6.7808595,Isolated Central
553327,19949898000.0,13.018329,Isolated Central
553354,13324553000.0,12.844987,Isolated Central
553380,10638834000.0,3.798359,Isolated Central
553407,6481154600.0,3.4710186,Isolated Central
553444,16881214000.0,6.7794075,Isolated Central
553466,15074872000.0,8.542074,Isolated Central
553492,14642914000.0,11.89222,Isolated Central
553511,18637203000.0,0.49775678,Isolated Central
553529,12949223000.0,11.979281,Isolated Central
553545,9926206000.0,10.11173,Isolated Central
553581,12756440000.0,8.887026,Isolated Central
553590,14044615000.0,19.099222,Isolated Central
553604,9651686000.0,7.5466423,Isolated Central
553630,9810544000.0,8.991794,Isolated Central
553681,8738576000.0,4.104713,Isolated Central
553700,15601938000.0,5.94844,Isolated Central
553708,16696885000.0,13.101862,Isolated Central
553741,6710931500.0,3.551792,Isolated Central
553798,9699948000.0,6.9717035,Isolated Central
553824,16216801000.0,11.6719885,Isolated Central
553869,14062353000.0,13.267177,Isolated Central
553906,11964399000.0,6.066004,Isolated Central
553917,18041799000.0,13.756266,Isolated Central
553954,13080015000.0,8.326389,Isolated Central
553973,18286158000.0,12.209743,Isolated Central
553994,19897530000.0,4.2124176,Isolated Central
554014,16170671000.0,5.3486743,Isolated Central
554028,6290705000.0,5.80928,Isolated Central
554058,16635748000.0,1.9412922,Isolated Central
554080,5654169000.0,3.3397882,Isolated Central
554105,26084047000.0,10.179626,Isolated Central
554116,17299591000.0,8.807205,Isolated Central
554131,6029236700.0,4.3951836,Isolated Central
554161,11611970000.0,6.6627192,Isolated Central
554210,13319307000.0,33.27396,Isolated Central
554233,13726606000.0,7.7209954,Isolated Central
554260,12933589000.0,20.585094,Isolated Central
554315,17132859000.0,14.86047,Isolated Central
554326,4251353000.0,11.063467,Isolated Central
554361,11025766000.0,8.335914,Isolated Central
554389,11340986000.0,6.8604736,Isolated Central
554403,15827582000.0,11.829167,Isolated Central
554419,10285995000.0,15.055134,Isolated Central
554441,13488683000.0,7.7989225,Isolated Central
554462,9085993000.0,2.9211261,Isolated Central
554508,4527330300.0,4.4908533,Isolated Central
554528,11817190000.0,4.672707,Isolated Central
554549,6795420700.0,10.281722,Isolated Central
554580,17814206000.0,9.453915,Isolated Central
554601,11213406000.0,8.207141,Isolated Central
554610,19773276000.0,10.34554,Isolated Central
554623,10254122000.0,3.3539307,Isolated Central
554650,15342554000.0,19.686708,Isolated Central
554672,15492809000.0,12.379643,Isolated Central
554687,19342993000.0,3.8426933,Isolated Central
554698,8334363000.0,4.905849,Isolated Central
554728,8780210000.0,9.477241,Isolated Central
554768,15670888000.0,3.95906,Isolated Central
554795,8795521000.0,7.052078,Isolated Central
554826,11983671000.0,2.6643746,Isolated Central
554843,4133442300.0,6.254924,Isolated Central
554873,12753766000.0,10.980716,Isolated Central
554891,11113932000.0,8.064056,Isolated Central
554925,8583928000.0,6.7622957,Isolated Central
554954,13017386000.0,22.848497,Isolated Central
554976,23859325000.0,16.38142,Isolated Central
554986,5723922000.0,5.7025957,Isolated Central
555014,16546610000.0,5.184943,Isolated Central
555051,11395237000.0,6.290757,Isolated Central
555068,14364269000.0,8.476535,Isolated Central
555077,18548179000.0,8.151024,Isolated Central
555106,25313300000.0,12.837346,Isolated Central
555113,10132435000.0,6.1531262,Isolated Central
555132,11680012000.0,6.7808046,Isolated Central
555161,11847094000.0,8.718513,Isolated Central
